timestamp	Z-8NTC	Z8NTC_Temp1_sign	Z8NTC_Temp1	Z8NTC_Temp2_sign	Z8NTC_Temp2	Z8NTC_Temp3_sign	Z8NTC_Temp3	IMU_1	IMU_1_Temp	IMU_1_AccX	IMU_1_AccY	IMU_1_AccZ	IMU_1_DpsX	IMU_1_DpsY	IMU_1_DpsZ	IMU_2	IMU_2_Temp	IMU_2_AccX	IMU_2_AccY	IMU_2_AccZ	IMU_2_DpsX	IMU_2_DpsY	IMU_2_DpsZ	NT50	NT50_Slope_long	NT50_Slope_lateral
1544449409.34	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64562	9	6	56888	1400	980	IMU_2	1602	65535	6	1017	65256	997	14939	NT50	64767	33758
1544449409.61	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64564	10	7	57063	1452	1006	IMU_2	1602	65535	5	1017	65370	822	14930	NT50	65279	33758
1544449409.86	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64562	10	7	56871	1443	1111	IMU_2	1602	65535	6	1017	65283	883	14904	NT50	65279	38366
1544449410.1	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64563	9	6	56950	1347	971	IMU_2	1602	0	6	1017	35	918	14851	NT50	65279	42974
1544449410.34	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64563	9	6	56985	1330	997	IMU_2	1602	65535	6	1017	65274	997	14930	NT50	64767	38366
1544449410.58	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	10	7	56976	1496	1058	IMU_2	1602	65535	6	1018	65309	892	14991	NT50	65279	33758
1544449410.82	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	10	7	57037	1470	1015	IMU_2	1602	65535	6	1018	65265	945	14895	NT50	64767	28894
1544449411.06	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64563	9	6	57028	1356	997	IMU_2	1602	65534	6	1018	65230	883	15009	NT50	65535	38366
1544449411.3	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	10	6	57011	1443	918	IMU_2	1602	65534	6	1018	65248	980	14956	NT50	64511	42974
1544449411.52	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64563	9	8	56976	1373	1155	IMU_2	1602	65535	5	1018	65274	857	14983	NT50	64255	38366
1544449411.75	Z-8NTC	0	159	0	154	0	154	IMU_1	1620	64564	10	7	57090	1478	1015	IMU_2	1602	65535	6	1018	65300	918	14991	NT50	65279	28894
1544449411.97	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	7	57020	1408	1023	IMU_2	1602	0	6	1017	65440	892	14948	NT50	65535	38366
1544449412.21	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	8	56923	1400	1286	IMU_2	1602	65534	6	1017	65221	971	14930	NT50	65535	38366
1544449412.43	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	6	56941	1338	980	IMU_2	1602	0	6	1017	65475	901	14921	NT50	65279	33758
1544449412.67	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64562	10	7	56810	1435	1093	IMU_2	1602	65534	5	1018	65230	1023	14843	NT50	64511	42974
1544449412.9	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	6	56950	1373	953	IMU_2	1602	65535	6	1017	65388	971	14939	NT50	65279	47326
1544449413.14	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	6	56792	1347	1067	IMU_2	1602	65534	6	1018	65239	910	14991	NT50	65279	38366
1544449413.38	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	9	7	56941	1347	1085	IMU_2	1602	65534	6	1018	65239	988	14974	NT50	256	38366
1544449413.62	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64563	10	6	56923	1452	980	IMU_2	1602	65534	7	1017	65230	1015	14913	NT50	65279	42974
1544449413.86	Z-8NTC	0	159	0	154	0	154	IMU_1	1623	64564	10	7	57090	1478	1032	IMU_2	1602	65535	6	1017	65283	918	14948	NT50	65279	38366
